,Buildings,Dynamic Cars,Dynamic Pedestrians,Inside Car,Nature,Roads,Static Cars,Static Pedestrians,Street Objects,Traffic Lights,Traffic Signs
4f583872ffed48249874b00f3d389cfc,18.413999999999998,1.221,1.617,1.881,3.5970000000000004,17.985,0.0,0.0,1.419,13.332,0.0
33d68ad55ef544fab9fd08108e3913ca,0.0,0.5940000000000001,0.33,28.677,0.297,29.996999999999996,0.0,0.0,0.363,4.62,0.0
8598a83e2af441b8bcd0ae5d84beb875,38.313,0.0,0.0,0.627,0.9240000000000002,0.0,0.0,0.0,0.363,9.207,0.0
37d7e67934974217830bb429bba7fd76,17.061000000000003,2.178,0.726,4.719,5.049,1.32,0.33,0.0,2.013,18.776999999999997,0.0
42bac596059749b5b8e8e83ae61de9b4,34.485,0.0,0.0,0.528,6.402000000000001,0.0,0.0,0.0,2.31,10.361999999999998,0.0
586c107173344c59aa4f71e3573233f0,29.205000000000002,0.0,0.0,6.9959999999999996,6.962999999999999,0.594,0.0,0.0,0.0,9.174000000000001,0.0
9cdd85098b0b4ad5ab2282a5ac371a5e,38.148,0.0,0.0,4.851,7.755000000000001,1.056,0.0,0.0,2.541,9.768,0.0
5cea15f12a31476ca95089cf4a435a6a,35.211,0.0,0.0,0.0,5.082,0.0,0.0,0.0,1.0230000000000001,8.943,0.0
ff846d92c7e6471183595bd2678f29f6,39.797999999999995,0.33,0.429,0.9900000000000001,6.171,1.056,0.0,0.0,2.904,8.283,0.0
14f9490a478e4a09b85b33c323515804,51.843,0.0,0.0,0.0,5.412,0.0,0.0,0.0,1.8150000000000002,12.903,0.0
008458d8209e4ba2bbfe7432f9417ec7,20.328000000000003,0.0,0.0,10.362,4.224,0.6930000000000001,0.627,0.0,1.551,6.732,0.429
75c5fb9b583c461a8e84e6d62cbab280,12.837,1.089,0.8580000000000001,18.513,3.333,16.665,0.0,0.0,0.528,6.699,0.5609999999999999
fd57e4f341a64e8ea0b5193923169ece,10.923,0.0,0.0,20.427,2.2439999999999998,12.639,0.0,0.0,1.782,4.6530000000000005,0.0
b28f765180294426997226c0ef936954,24.09,2.2110000000000003,0.0,5.2139999999999995,3.729,2.475,0.0,0.0,1.287,15.444000000000003,0.0
12288fb5ac564eca9367edae8bbe066f,25.773,0.0,0.561,2.805,3.8280000000000003,2.5740000000000003,0.0,0.0,0.462,8.118,0.0
1b9ddb310f6c40508da98f45915077a9,17.951999999999998,0.0,0.0,1.254,3.234,2.9370000000000003,0.0,0.0,1.7160000000000002,12.573,0.0
8ccf322ad1ba46da81457e8eabade2a0,26.037,0.0,0.0,6.534,1.749,0.0,0.0,0.0,0.0,7.194000000000001,0.0
b12bec2506254c57be19d7a62c9d886e,27.786000000000005,0.0,0.0,3.1350000000000007,6.27,2.607,0.0,0.0,3.8280000000000003,10.065000000000001,0.0
83f496a6e1374e07b2e5d411c313856e,16.038,0.0,0.825,0.0,0.0,64.251,0.0,0.0,0.0,2.64,0.0
7c3f6555e2144056a8bb7590bdc271fa,20.955,0.99,0.462,9.735,7.095,15.84,0.0,0.0,1.089,13.893,0.0
0f04f15432bb4504890662adf9e4f4d0,37.455,0.33,0.363,3.597,2.31,1.749,0.0,0.0,0.6930000000000001,12.342,0.0
fa1b985dd13347d4a37d6567a6a6798c,8.151,0.33,0.0,10.131,1.353,10.956,0.0,0.0,3.3,10.857,0.0
639b1a76dc004182b787898eac230e45,21.582,1.188,0.8580000000000001,5.3790000000000004,8.184000000000001,1.9140000000000001,0.0,0.0,4.422,15.048,0.0
16049a1fdd574377bbd9c7510ae19c13,34.155,0.0,0.0,8.217,7.755000000000001,1.089,0.0,0.0,2.574,14.058000000000002,0.0
c2bb7c37f7f942c68e886a8735bae97c,22.968,0.0,0.0,7.919999999999999,2.5740000000000003,4.323,0.264,0.0,2.145,6.435,0.0
f50bf9195655423bb0424565b9a55c93,38.577,0.0,0.0,2.739,6.633000000000001,0.0,0.0,0.0,1.881,11.715,0.0
567381bf521c4f61b2d50ace775f900f,15.312000000000001,0.0,1.254,16.698,3.3659999999999997,13.497000000000002,0.0,0.0,2.7390000000000003,6.996,0.0
ff377357d13f4923bb342a00536ae90c,27.753,0.0,0.0,5.643,6.864000000000001,3.333,0.0,0.0,1.221,6.897000000000001,0.0
0b6062063c264605b2fcc8deb209f18d,25.476000000000003,0.0,0.0,13.926,4.752,2.739,0.0,0.0,0.8580000000000001,7.194000000000001,0.0
30c621f451f642d1bfa3dd2ccd7ede49,33.066,0.0,0.0,2.7720000000000002,6.303000000000001,0.0,0.0,0.0,0.0,9.603,0.528
5e75d85f5d5b46f39776e61ad69de1e3,34.71600000000001,0.0,0.9239999999999999,8.052000000000001,5.214,1.947,0.0,0.0,2.145,13.497,0.0
90ef7c99a897434e96a56e42912a86a8,2.838,0.33,0.297,12.276,0.0,39.732,0.0,0.0,0.5609999999999999,10.164000000000001,0.0
58858d6b59044cc4b68b46c1cfb71da8,25.409999999999997,1.188,0.0,4.752000000000001,5.247,4.521,0.0,0.0,1.8810000000000002,9.9,0.0
b7440215a1954f798aa15292c552c0cc,28.479,2.574,1.188,2.2110000000000003,3.8939999999999997,2.244,0.0,0.0,1.221,17.193,0.297
cedcc36515ee436da5e9410ca04ac7db,45.242999999999995,0.0,0.462,0.0,6.600000000000001,0.0,0.0,0.0,2.838,15.411000000000001,0.0
7ab4c31b2ca542fab6c2d6171d3ae2bc,41.217,0.0,0.0,2.277,6.303000000000001,0.0,0.0,0.0,1.5180000000000002,10.362,0.0
f90a2258816e4e1d868436f29ce8f311,29.04,0.396,0.0,8.613,5.379,1.155,0.0,0.0,0.0,8.745,0.99
7a10f4f520c5468190f3b19b77b2034f,27.555,0.0,0.0,6.864000000000001,4.9830000000000005,0.264,0.0,0.0,0.33,8.976,0.0
2f316c49d3474f0ab724a1e43fe21bdf,31.284,1.155,0.363,4.9830000000000005,1.815,0.429,0.0,0.0,0.33,7.5569999999999995,0.0
38696a440c7240baad647472681b897d,30.624000000000002,0.0,0.0,6.567,3.4650000000000003,0.0,0.0,0.0,0.264,5.973000000000001,0.0
eecfe5daeb9c4be59e0eccebb4f8352e,18.314999999999998,1.287,0.396,2.706,5.181000000000001,2.7390000000000008,0.0,0.0,0.792,7.194,0.0
c997a243a7564834bd68a2bb54b3055d,17.589000000000002,0.33,0.0,13.167,5.478000000000001,7.986000000000001,0.0,0.0,0.627,7.392,0.0
364efc27b4764e42a802dc3ec5cca913,30.723,0.0,0.0,6.336,3.399,1.9140000000000001,0.0,0.0,1.8150000000000002,9.438000000000002,0.363
c63ed49c77d64acbb43a553c313d4f1d,46.958999999999996,0.0,0.33,0.0,7.194,0.0,0.0,0.0,1.1880000000000002,12.012,0.0
c4ae90ae44b842878633885c0db3a805,0.0,0.264,0.0,43.065,0.0,24.651,0.0,0.0,0.0,5.61,0.0
f1e8b6b1f0d646a6894b8cbabad60dca,39.138,0.0,0.0,3.0030000000000006,1.947,0.0,0.0,0.0,2.0130000000000003,11.385,0.0
ef8fd2c4d8114418bc2114044c69e3cf,9.437999999999999,0.0,0.0,9.338999999999999,0.0,32.900999999999996,0.0,0.0,0.792,10.296000000000001,0.0
1fb630b190a249b09a84b20b82e1e97f,13.497,2.838,2.178,17.49,0.495,16.995,0.0,0.0,0.594,5.214,0.858
5632dc407d39490f816f1017308ce1ee,32.43900000000001,0.0,0.0,13.827,2.409,2.5410000000000004,0.0,0.0,0.726,4.554,0.0
3ba0383801034d02b268f4fd80a50e25,2.2439999999999998,0.0,0.0,23.958,0.0,36.729,0.0,0.0,0.726,5.181000000000001,0.0
74d4555fc7204857b695b963bb022ec3,28.710000000000004,0.0,0.561,1.8810000000000002,10.725,3.597,0.0,0.429,3.531,11.385000000000002,0.0
b0fa51e40579484691ca6e0ece5eb702,8.283000000000001,0.0,0.0,17.985,3.828,17.094,0.0,0.0,0.528,5.841,0.0
83f78e11b2d34ec1adaffd7c56b8e24a,1.8810000000000002,0.0,0.0,28.083,1.419,10.131,0.0,0.0,2.541,5.708999999999999,0.297
9e1340fc23154438ac7f21291868982b,0.528,0.561,0.0,33.660000000000004,0.891,19.206000000000003,0.0,0.0,0.0,3.9600000000000004,0.0
112e2d5e60914aac90ef77a549fd688d,0.759,0.0,0.0,48.675,0.264,14.190000000000003,0.0,0.0,0.0,3.6300000000000003,0.0
0e2b1886c66746e098f5ab7713264612,0.0,0.0,0.0,44.22,0.0,12.54,0.0,0.0,0.33,3.696,0.0
2b729046ab7543e6ae9caf3597cc9a26,14.322000000000001,1.749,0.462,14.850000000000001,1.584,19.041,0.0,0.0,2.706,4.158,0.0
4622de6229ba41e493ee51dcaaa56cb7,19.074,0.0,0.297,3.894,2.244,17.523,0.0,0.0,2.475,8.91,0.0
c07588426e744bcc9a85ad1ff7e54e1e,0.9570000000000001,0.363,0.0,54.417,0.0,10.362,0.0,0.0,0.0,3.366,2.31
e8c5ff0419db478694253c881ac1a1d1,10.559999999999999,1.518,0.6599999999999999,4.0920000000000005,0.33,37.059,0.0,0.5940000000000001,0.0,9.636000000000001,0.264
81cf6221c0e24af4b7e8e62b0ae10b95,6.006,0.8580000000000001,0.495,3.3329999999999997,3.135,29.139000000000003,0.0,0.0,2.3430000000000004,9.701999999999998,0.99
af42a3d6b2004cb482f59ff9537d2c71,0.8250000000000001,0.0,0.0,34.947,0.0,22.968,0.0,0.0,0.5940000000000001,7.062,0.0
c06d4ed93dfd4a2d93090d73c9decd84,38.148,0.0,0.0,0.0,2.8710000000000004,0.0,0.0,0.0,0.792,9.735,0.0
729ad65643dd48e48854c52ad8582830,3.366,0.0,0.363,19.733999999999998,1.518,19.965,0.0,0.0,0.429,7.952999999999999,0.0
e9525e44daad42b995b8bc7756d898ed,8.876999999999999,0.528,0.0,36.300000000000004,1.287,19.602,0.0,0.0,0.0,10.758000000000001,0.0
a175d88588d94468be31fb7759ac35da,32.439,0.825,0.264,3.399,3.795,2.277,0.0,0.0,2.0460000000000003,10.23,0.0
96696617f4b84aa6860979112b450b86,12.441,0.264,0.462,26.103,1.7160000000000002,11.022000000000002,0.0,0.0,2.409,5.082,0.6599999999999999
51f7490c46574c56a6e02edd4c3c11a0,32.406,0.0,0.0,0.297,4.389,0.0,0.0,0.0,0.5609999999999999,9.338999999999999,0.0
60ba54e66c1148a18845c4165e69577c,7.4910000000000005,0.0,0.495,24.552000000000003,1.1880000000000002,16.467000000000002,0.528,0.0,0.5609999999999999,0.396,0.0
17187392b7d948829af074234b3fa7b5,17.457,0.0,0.528,11.319,2.607,12.045000000000002,0.0,0.0,0.33,8.151,0.0
828b7ad1ef0e4bb3b52d9498986a8467,30.129,0.0,0.396,2.6069999999999998,8.415,1.485,0.0,0.0,3.6300000000000003,13.86,0.0
f076969e1c144afb87987cdc89163051,25.443,1.089,0.6930000000000001,6.633000000000001,2.079,3.597,0.0,0.0,1.419,9.504000000000001,0.0
d8e05c0cbaae40a4be22d7220a88610d,16.368,3.003,0.297,0.0,5.049,20.592000000000002,0.0,0.0,1.584,23.825999999999997,0.0
8684d8bc021147f8b7c553350675ecf1,9.900000000000002,1.122,0.0,19.272,0.462,7.128,0.0,0.0,0.891,3.8280000000000003,0.66
85e2eefb5cdf475f91dad0b6d4ee51a6,6.897,0.0,0.0,24.518999999999995,1.452,9.24,0.0,0.0,0.264,5.808000000000001,0.0
c5a389224e09431094b9a9a9bfd650ce,0.0,0.0,0.0,40.55700000000001,0.0,17.490000000000002,0.0,0.0,0.0,3.5310000000000006,0.0
b4e134e6b5ae440e9729d809819b4489,2.5080000000000005,0.0,0.0,40.689,0.0,9.966000000000001,0.0,0.0,0.0,3.9930000000000003,0.0
8fd9e9283b9349509f8b2550a0de81bf,9.834,1.155,0.5609999999999999,16.730999999999998,0.9570000000000001,14.586,0.0,0.0,1.353,4.29,1.584
699253f481374084942f32588c800243,0.0,0.0,1.1219999999999999,56.628,0.0,7.062,0.0,0.0,0.429,5.28,0.0
f0f80e021125471c9e7f8c55dcb949e9,2.9040000000000004,0.0,0.0,40.887,2.9370000000000003,6.633000000000001,0.0,0.0,0.0,3.8280000000000003,0.0
abc68cf8f141461f86c57ee800dded3e,4.422000000000001,0.0,0.0,42.04200000000001,0.0,15.014999999999997,0.0,0.0,0.0,4.0920000000000005,0.0
0c88188455ea45e694cd1ed326d49fd6,13.233,0.528,0.33,9.636,2.178,3.8609999999999998,0.0,0.0,1.7160000000000002,8.052,0.0
af99ab854713475a99296ae7a5d9f919,33.726,0.5940000000000001,0.462,5.445000000000001,3.564,3.3,0.6930000000000001,0.0,0.528,9.933,0.0
4ad4336f5a5f4eab8b7ef91f4484449d,20.031,0.0,0.0,11.385,2.0460000000000003,4.62,0.0,0.0,1.7820000000000003,7.590000000000001,0.0
6f0433c37a224ab9976b63da6930ba21,15.147000000000002,0.0,0.0,19.239,0.33,17.589,0.924,0.0,1.3860000000000001,5.775,0.0
6b5d1bae85844d6c9bba6e411edd1f80,40.491,0.396,0.6930000000000001,10.527000000000003,2.0460000000000003,0.0,0.0,0.0,0.33,9.866999999999997,0.0
560dcf2551104eb389f7e44c5b5da0a6,31.185000000000002,1.386,1.518,2.7390000000000003,0.5940000000000001,1.947,0.264,0.0,2.178,13.695000000000002,5.379000000000001
ff760b6984f349d5b9d4cb65e0d52674,47.91599999999999,0.0,0.0,0.0,11.055,0.0,0.0,0.0,2.112,13.002,0.0
35d2b7e52b0c4629af679468071a6edf,9.735000000000001,1.518,0.495,16.500000000000004,2.4090000000000003,14.156999999999998,0.264,0.0,2.475,6.930000000000001,0.0
55615bc6cb9f4a2ba16e29a2cfd43405,7.424999999999999,0.0,0.0,19.404,0.9570000000000001,11.088000000000001,0.0,0.0,0.33,6.996,0.33
f30c65aa24b34f80af70e0764c89a749,13.034999999999998,0.495,0.264,15.708,6.369,5.907,0.0,0.0,2.31,8.91,0.0
c40c9644babf4872b4a8468f1a6254dc,3.5310000000000006,0.0,0.0,33.495000000000005,0.264,19.535999999999998,0.0,0.0,0.0,3.2670000000000003,0.0
dca2999fdf9d4079ae34631d70063778,0.0,0.297,0.0,32.175,0.0,18.744000000000003,0.0,0.0,0.264,3.564,0.0
f8d1059e5398406da010e2d6cc0e79a0,0.0,0.0,0.0,58.344,0.0,10.658999999999999,0.0,0.0,0.0,0.9570000000000001,0.0
188f6d791c164e8fbca995293490d804,0.858,0.0,0.0,48.048,0.0,14.619,0.0,0.0,0.0,4.125,0.0
c0749b69ed7b4fea896dc84558772b09,6.4350000000000005,0.5940000000000001,0.396,15.939,0.891,5.082,0.0,0.0,1.584,5.346,0.0
1a123c951f19465c8524a40dd660f974,32.406,0.429,0.6930000000000001,11.715,1.6500000000000001,7.26,0.5609999999999999,0.0,1.0230000000000001,7.524,0.0
5a821c732bc841bd97c33edc274253c6,8.910000000000002,0.0,0.0,13.497,2.9370000000000003,10.857,0.0,0.0,1.155,7.557,0.0
2834c8ccc462406388010d04c395522e,4.95,0.528,0.363,19.008,0.594,10.626000000000001,0.396,0.297,1.947,5.247000000000001,0.0
1743b744a85d4c0696dc013560b598fd,16.863,1.5839999999999999,0.0,20.064,3.7620000000000005,2.739,0.0,0.0,0.297,10.097999999999999,0.0
0ba0564661dd49a3acfb591869fc840d,5.742,0.264,0.0,20.427,2.7060000000000004,19.833,0.0,0.0,0.396,3.861,0.0
71ab7d3f9b014f6d916ebf6f8b2b7e5f,5.181000000000001,0.0,0.0,28.116,0.462,26.202,0.0,0.0,0.0,3.2670000000000003,0.0
85ab9fb4c4d8468ebc2db97896afea20,2.9040000000000004,0.0,1.155,20.691000000000003,0.957,19.700999999999997,0.0,0.0,0.264,4.257,0.0
9b97214df86c4c3781c35ece388ec0e3,0.297,0.0,0.0,61.57800000000001,0.0,6.567,0.0,0.0,0.0,3.498,0.0
5ea53f9cea954d5db1bbd6467dde1c5f,7.623,0.264,0.8250000000000001,25.806,0.297,9.306000000000001,0.0,0.0,2.7720000000000002,4.0920000000000005,0.0
7836bbc88a674d0190389262c022d607,2.2110000000000003,0.0,0.0,37.455,0.0,10.923000000000002,0.0,0.0,0.0,4.587,0.0
8a2f55bed6e24d89b3da2550c2e49615,7.062,1.3860000000000001,0.5609999999999999,7.953,1.3530000000000002,17.853,0.0,0.0,2.4749999999999996,7.425,2.079
8a1314ca31af4c0182835b9d7834e9a8,33.66,0.0,0.0,3.861,7.062,0.8250000000000001,0.0,0.0,0.6930000000000001,7.854,0.0
e684e59cf4a545beaf9715ec76e4ee23,0.0,0.0,0.264,40.02900000000001,0.264,30.624000000000006,0.0,0.0,0.0,3.366,0.33
ac21392b6a59404dae329be5b9b2a989,1.254,0.0,0.0,35.211,0.0,20.921999999999997,0.0,0.0,0.0,3.333,0.0
75a52bc317ee4ee8a872c818ca8e249d,18.546,0.264,0.0,31.317000000000004,6.039000000000001,0.0,0.0,0.0,0.297,5.082,0.0
a4abe20f62df425fa69de0cbfb82a8d4,9.273000000000001,0.0,0.0,4.389,5.412000000000001,11.648999999999997,0.0,0.0,1.386,3.3660000000000005,0.0
44054e8856c94e5eb0465fc6ef68f921,2.475,0.0,0.0,34.914,0.0,16.236,0.0,0.0,0.528,3.1020000000000003,0.0
5f5fb7595c53450fb92ab1acae96830b,2.7720000000000002,0.0,0.0,39.13799999999999,0.264,13.695000000000002,0.0,0.0,0.0,0.0,0.0
78c55427a7e4422fa562dd4547282ffc,1.6500000000000001,0.0,0.0,27.291,0.429,33.99,0.0,0.0,0.0,3.564,0.0
b0cb6f0681f246c6a19de8f8e5d2ea45,0.0,0.0,0.0,34.518,0.0,33.231,0.0,0.0,0.0,3.5970000000000004,0.0
3ef0d5e00dd84407a5bd576c3a7875cc,0.9240000000000002,0.0,0.0,5.7090000000000005,0.0,58.67400000000001,0.0,0.0,0.0,5.5440000000000005,0.0
eb3198c069a7405bbdf1743472a81305,0.0,0.0,0.0,54.483000000000004,0.0,19.932000000000002,0.0,0.0,0.0,2.31,0.0
b4acefc7d36b4abe81d0291e41677a9a,0.0,0.0,0.0,42.074999999999996,0.0,23.397000000000006,0.0,0.0,0.0,3.333,0.0
ea422f2027ea47659849bf88b92bc61f,4.718999999999999,0.0,0.0,32.868,0.99,17.886,0.0,0.0,0.0,4.356000000000001,0.0
2904da6c2f3a4b10bf982be3f91a9961,0.0,0.0,0.0,25.707,0.0,42.339000000000006,0.0,0.0,0.0,3.894,0.0
e993b1bdc98a4b169d6aae6877fa1553,9.471,0.297,0.0,45.968999999999994,0.297,14.421,0.0,0.0,0.495,1.584,0.0
54ca5a82244e4f09b2f8cb0c65bb05d9,5.049,0.0,0.0,27.192,0.0,21.846,0.0,0.0,0.0,3.2670000000000003,0.0
e2782411d157481fa8135b31ffedc830,1.947,0.264,0.0,26.466,0.0,23.958000000000002,0.0,0.0,0.0,1.386,0.0
005fe0de24c7443fb38fbc59e68e3684,29.435999999999996,0.66,1.32,7.524,2.9699999999999998,13.497,0.0,0.0,0.9239999999999999,9.339000000000002,0.0
75f6d368fa33408eaeae695ff41a760b,18.711,1.287,0.759,1.881,2.079,11.616,0.0,0.495,1.9469999999999998,13.332,2.904
d96c0c9e45a44466ad8d4e1775d0d262,29.337,1.023,1.0230000000000001,0.0,5.774999999999999,0.0,0.0,0.0,5.7090000000000005,11.451,6.765000000000001
ed4867086c75453680e30e960dc1a6a7,6.600000000000001,1.221,0.429,12.143999999999998,0.66,18.678000000000004,0.0,0.0,0.462,8.052,0.33
375e9403926f4372bae5639070635d6c,15.939,0.0,0.495,6.071999999999999,0.8580000000000001,9.834,0.0,0.0,2.805,10.758000000000001,0.66
9b605535ba324237b47615cf78e5d5a1,17.49,0.363,0.0,14.124000000000002,3.102,3.5309999999999997,0.0,0.0,2.211,8.382,0.0
88d45f6c7108461d8973fad27207e70d,30.228,0.0,0.0,2.838,7.161000000000001,2.574,0.0,0.0,4.554,9.141000000000002,0.0
54d78ac6fb7b4b04bf067637bc675ac5,2.9699999999999998,0.297,0.8580000000000001,15.675,1.287,26.235000000000003,0.0,0.0,3.2340000000000004,11.781,0.0
d498b4920722459aa9f19cc9daddcaba,0.264,0.0,0.0,46.727999999999994,0.0,23.001,0.0,0.0,0.0,3.564,0.0
780225351a0840a8ac763843d2128bf8,7.622999999999999,0.0,0.0,33.66,0.6930000000000001,19.008,0.0,0.363,0.462,3.531,0.0
941772a619bd462f8295e569c7364992,18.711000000000002,0.0,0.33,17.259,3.069,3.036,0.0,0.0,1.716,7.227,0.0
b8da24d5e9aa4b5f9430612ed6a7eaaf,11.979,0.0,0.0,19.634999999999998,1.881,1.5510000000000002,0.0,0.0,0.858,5.544,0.0
3a16b0b78b1447cc8b1fad9656ef0d51,2.2110000000000003,0.0,0.0,67.64999999999999,0.9900000000000001,4.389,0.0,0.0,0.561,3.2670000000000003,0.0
5df9af209a8843889ce4425034e1c3dc,28.116000000000003,0.0,0.297,2.31,2.97,3.2670000000000003,0.0,0.0,1.089,10.395000000000001,0.264
3b0e12c1efe444959e5e2b1b016e38ad,31.944,0.0,0.759,2.0460000000000003,2.607,1.221,0.0,0.0,4.0920000000000005,14.520000000000001,0.0
e60c5e9e8d084a0f9ffcbd5c5ef02674,37.257,0.0,0.297,2.0460000000000003,5.907000000000001,2.607,0.0,0.0,0.33,11.814000000000002,0.0
c021bb644aa64bcb918533ca78e2c818,28.644,1.782,0.5609999999999999,6.534000000000001,2.97,4.620000000000001,0.0,0.0,1.8150000000000004,10.461,0.0
df8f1f0ad5d9421897a6db20c0c7defc,38.80799999999999,0.0,0.0,3.003,4.851000000000001,0.9240000000000002,0.0,0.0,3.861,7.557,0.0
86e026b7412140bc94beb371cce70672,51.050999999999995,0.0,0.0,0.0,8.646,0.0,0.0,0.0,1.9140000000000001,11.22,0.0
de6aa7977a2a4cf7b1d3332a17d3d4ac,6.6000000000000005,0.0,0.0,16.335,0.594,21.813,0.0,0.0,2.211,4.752000000000001,0.6930000000000001
75a66024e2c842a1829747ed8c93be73,18.348,0.0,0.33,11.748000000000001,5.346,8.349,0.0,0.0,2.442,13.299,0.0
ed22be7e7d264c719e661562fab0c927,6.732,0.0,1.254,34.551,0.627,14.157,0.0,0.0,4.224,5.676,0.0
8a2f999c2d4c4b86b5e948b575edefb5,34.419000000000004,4.059,0.297,0.0,8.085,0.957,0.0,0.0,3.5309999999999997,16.401,0.33
320e57920da84e039c4ab62ccf19de6d,17.853,0.726,0.33,15.741000000000001,1.155,5.445,0.0,0.0,0.792,6.666000000000001,0.0
2bd4da61824e43e4850e463a0213edea,42.60300000000001,0.0,0.297,0.0,8.052,0.0,0.0,0.0,3.234,13.992,0.0
206973e6e2054e548199e7d5452950cc,39.171,0.5940000000000001,0.363,4.388999999999999,4.851,1.089,0.0,0.0,2.442,9.536999999999999,0.0
11f96fa3d5744a6eb19ea970c36d2479,30.228,0.0,0.0,5.61,7.656,0.297,0.0,0.0,2.574,13.035,0.6930000000000001
755d125dd45d441f8be9a61a44e1f103,7.359,0.759,0.726,20.294999999999998,3.564,6.27,0.0,0.0,0.825,13.728000000000002,0.792
dcd7eba72ffb4d0b88dbf6a029d3608c,1.947,0.0,0.0,52.635,1.221,7.92,0.0,0.0,0.0,3.96,0.0
ed360e87202b44f48567f2a7caf17f60,9.536999999999999,0.0,0.0,19.965000000000003,2.607,11.088000000000001,0.0,0.0,0.0,8.019,0.0
05a4e672b9304dbb8b4aab2775834de9,33.033,0.33,0.0,2.145,3.135,1.056,0.0,0.0,3.63,12.045,0.0
2dbc75f500024f96b4f4fa462fd58210,38.28,0.264,1.617,5.7090000000000005,6.863999999999999,0.264,0.0,0.0,1.815,13.200000000000003,0.0
4f616a73be4f4f3dbc8b41b72d45d154,52.668,0.0,0.0,0.0,7.425000000000001,0.0,0.0,0.0,2.607,10.956,0.0
c0b97accae414ba29f95d0094ecaf138,13.530000000000001,2.277,0.33,1.9469999999999998,3.9930000000000003,24.320999999999998,0.0,0.0,0.8580000000000001,14.619000000000002,1.32
9b4ead458b8a40b1a4b6ecc15a43e24b,34.188,0.429,0.297,2.7060000000000004,4.224,0.0,0.0,0.0,2.706,8.811,0.0
fe291f82b2024e2f8b0c349d7cbb2f2c,26.796000000000006,0.66,0.0,7.226999999999999,7.425000000000001,0.8580000000000001,0.0,0.0,1.782,10.395,0.0
2d49824ea43f4abba28d58221db56bef,37.29,0.0,0.297,6.864,9.603,0.0,0.0,0.0,3.4320000000000004,9.834,0.0
46bfabc41848449fb7faba0f6c23199e,22.473,0.0,0.0,7.226999999999999,3.564,1.617,0.0,0.363,0.627,9.075000000000001,0.0
a1ae19404b3f4014984a57abaf35c476,7.986000000000001,0.297,1.287,31.977000000000004,0.297,7.788,0.0,0.0,1.3860000000000001,5.181,0.0
d0fdb873f86d49a8953554752a6bdd51,13.959,0.0,0.0,23.925,3.597000000000001,3.2009999999999996,0.0,0.0,0.561,6.105,0.0
5c7d6067117b4d36a975947ff23f04c2,28.478999999999996,0.0,0.759,17.886,2.673,5.214,0.0,0.0,0.891,6.237,0.0
54171fccc5b3458f947b73871217128f,15.048,0.297,0.0,7.127999999999999,2.838,3.333,0.0,0.0,0.594,8.085,0.0
32756ff0fe8f449a8cd17e2dfd54c1ad,23.859,0.627,0.0,5.214,5.346,7.260000000000001,1.056,0.0,0.528,3.2340000000000004,0.0
18881d3ec46e4a34bf3d1ff80de5109a,19.272000000000006,0.8250000000000001,0.0,4.719,3.102,0.957,0.0,0.0,2.31,9.207,0.0
c0dc2be966224299a2cbd4afe2a7a26f,13.133999999999999,0.0,0.297,20.13,4.389,0.8580000000000001,0.0,0.0,4.059,12.21,0.0
a24bf755207e4d4f97a97588f90d11d3,29.601,0.264,0.0,12.209999999999999,4.587000000000001,0.264,0.0,0.0,0.891,7.689000000000001,0.0
c03943455be84e538c0407a38493bdf9,15.312,0.264,0.0,17.028000000000002,0.363,7.821000000000001,0.0,0.0,0.33,6.105,0.0
46d38cc7003c449ba90edb88a23ebf3d,15.906,0.0,0.0,19.206,2.178,7.788,0.0,0.0,2.7720000000000002,4.587,1.386
c2f38218f14d499ba2b141b920d12edd,15.048000000000002,0.0,0.264,14.849999999999998,1.584,5.214,0.0,0.0,2.5410000000000004,13.299000000000001,0.0
1a6e71cebb424393adb4732916202afd,22.241999999999997,0.0,0.264,12.441,2.574,6.138,0.0,0.0,1.0230000000000001,4.290000000000001,0.0
ee0b9b2ae9854d8c91dbb9d64cbdbd58,11.484,0.0,0.0,40.887,0.8579999999999999,1.947,0.0,0.0,1.32,4.95,0.0
0789bd6d21d14d54bb9d974524fa1bf6,20.262,0.8580000000000001,0.0,30.359999999999996,2.706,0.297,0.0,0.0,0.495,5.775,0.264
90217d49cedb4da492e807e30e89137c,16.203,0.363,0.297,13.101000000000003,7.392000000000001,9.24,0.0,0.0,2.409,4.95,0.0
a44c75e916e049d29a6236be3324536e,19.503,0.264,0.0,9.108,9.141,1.32,0.0,0.0,2.838,10.626000000000001,0.0
f5a58da8a35b4c2a863ae7aacc90e341,21.747,0.0,0.0,5.5440000000000005,7.4910000000000005,3.993,0.0,0.0,2.8710000000000004,6.401999999999999,0.0
649ac30a570642048675ea0d6a57edf7,21.285,0.0,0.0,5.049,4.9830000000000005,4.422000000000001,0.0,0.0,3.531,5.280000000000001,0.0
06bada6bb8314630b98636e5bb7d9dbb,17.985,1.7160000000000002,0.0,14.586,2.673,9.471,0.0,0.0,2.7060000000000004,5.3790000000000004,0.0
5e8629aff5dd4840971e0c4cd0ff88cc,25.674000000000003,0.0,0.0,11.286,2.013,9.108,0.0,0.0,0.594,7.029,0.0
4f5690f6fe624e31b0a0e99d5f9c4450,16.302,0.726,0.0,16.368,3.4320000000000004,7.029000000000001,0.0,0.0,2.013,8.184000000000001,0.0
